site.ID;species.ID;abundance
CHAQUIMA;4358;2
CHAQUIMA;4422;12
CHAQUIMA;4520;1
CHAQUIMA;4536;3
CHAQUIMA;4601;1
CHAQUIMA;4869;1
CHAQUIMA;5375;2
CHAQUIMA;6162;3
CHAQUIMA;6173;2
CHAQUIMA;6187;6
CHAQUIMA;6520;1
CHAQUIMA;6554;1
CHAQUIMA;7234;3
CHAQUIMA;7262;7
CHAQUIMA;7361;1
CHAQUIMA;7413;17
CHAQUIMA;7479;2
CHAQUIMA;7482;1
CHAQUIMA;7486;12
CHAQUIMA;7546;1
CHAQUIMA;7685;2
CHAQUIMA;7971;35
CHAQUIMA;8137;1
CHAQUIMA;8559;5
CHAQUIMA;8560;5
CHAQUIMA;8753;1
CHAQUIMA;8810;3
CHAQUIMA;8959;1
CHAQUIMA;9026;1
CHAQUIMA;9348;37
CHAQUIMA;9446;2
CHAQUIMA;9450;1
CHAQUIMA;9457;1
CHAQUIMA;9460;1
CHAQUIMA;9482;6
CHAQUIMA;9506;9
CHIBA;21;4
CHIBA;158;1
CHIBA;162;1
CHIBA;163;1
CHIBA;704;22
CHIBA;720;2
CHIBA;730;2
CHIBA;862;5
CHIBA;868;1
CHIBA;1180;1
CHIBA;2837;3
CHIBA;3004;1
CHIBA;3182;2
CHIBA;3235;1
CHIBA;3322;3
CHIBA;3329;12
CHIBA;3338;3
CHIBA;3346;2
CHIBA;3692;1
CHIBA;4645;2
CHIBA;4653;18
CHIBA;4668;1
CHIBA;4683;26
CHIBA;4695;10
CHIBA;4713;21
CHIBA;4717;1
CHIBA;4718;1
CHIBA;4957;1
CHIBA;5041;4
CHIBA;5112;1
CHIBA;5115;2
CHIBA;5179;3
CHIBA;5181;3
CHIBA;5419;5
CHIBA;6467;4
CHIBA;6784;7
CHIBA;6954;3
CHIBA;7380;3
CHIBA;7401;3
CHIBA;7495;7
CHIBA;7578;4
CHIBA;7837;10
CHIBA;9312;1
CHIBA;9319;19
CHIBA;9322;27
CHIBA;9324;80
CHIBA;9728;1
CHIRINOS;38;1
CHIRINOS;39;1
CHIRINOS;104;1
CHIRINOS;199;4
CHIRINOS;562;1
CHIRINOS;598;1
CHIRINOS;599;1
CHIRINOS;745;2
CHIRINOS;796;1
CHIRINOS;859;1
CHIRINOS;877;2
CHIRINOS;878;1
CHIRINOS;911;1
CHIRINOS;986;3
CHIRINOS;1277;4
CHIRINOS;1296;10
CHIRINOS;1300;1
CHIRINOS;1307;1
CHIRINOS;1308;2
CHIRINOS;1312;2
CHIRINOS;1544;9
CHIRINOS;1707;3
CHIRINOS;2105;3
CHIRINOS;2112;2
CHIRINOS;2249;5
CHIRINOS;2267;1
CHIRINOS;2411;2
CHIRINOS;2646;1
CHIRINOS;2669;2
CHIRINOS;2855;2
CHIRINOS;2861;2
CHIRINOS;2910;5
CHIRINOS;2923;1
CHIRINOS;2935;13
CHIRINOS;2980;1
CHIRINOS;2986;1
CHIRINOS;3046;1
CHIRINOS;3411;1
CHIRINOS;3415;1
CHIRINOS;3636;9
CHIRINOS;3786;1
CHIRINOS;3991;5
CHIRINOS;4268;1
CHIRINOS;4773;1
CHIRINOS;4779;37
CHIRINOS;4801;2
CHIRINOS;4963;4
CHIRINOS;4974;1
CHIRINOS;5051;1
CHIRINOS;5133;1
CHIRINOS;5135;3
CHIRINOS;5138;2
CHIRINOS;5166;13
CHIRINOS;5167;1
CHIRINOS;5168;1
CHIRINOS;5282;1
CHIRINOS;5293;1
CHIRINOS;5294;1
CHIRINOS;5295;1
CHIRINOS;5296;2
CHIRINOS;5297;1
CHIRINOS;5298;1
CHIRINOS;5320;3
CHIRINOS;5375;1
CHIRINOS;5428;8
CHIRINOS;5437;8
CHIRINOS;5712;1
CHIRINOS;5713;2
CHIRINOS;5782;1
CHIRINOS;5917;3
CHIRINOS;5973;1
CHIRINOS;6484;1
CHIRINOS;6992;8
CHIRINOS;7020;10
CHIRINOS;7186;1
CHIRINOS;7546;3
CHIRINOS;7600;5
CHIRINOS;7603;1
CHIRINOS;7605;1
CHIRINOS;7614;1
CHIRINOS;7625;1
CHIRINOS;7767;2
CHIRINOS;7782;1
CHIRINOS;7966;4
CHIRINOS;7975;16
CHIRINOS;8012;2
CHIRINOS;8039;13
CHIRINOS;8087;2
CHIRINOS;8191;3
CHIRINOS;8267;16
CHIRINOS;8268;7
CHIRINOS;8269;1
CHIRINOS;8270;22
CHIRINOS;8595;1
CHIRINOS;8687;2
CHIRINOS;9132;1
CHIRINOS;9133;2
CHIRINOS;9160;9
CHIRINOS;9165;4
CHIRINOS;9229;1
CHIRINOS;9752;6
CHORROBL;892;2
CHORROBL;1230;9
CHORROBL;1281;2
CHORROBL;2019;1
CHORROBL;2191;3
CHORROBL;2350;1
CHORROBL;2478;2
CHORROBL;2540;12
CHORROBL;2894;10
CHORROBL;2923;12
CHORROBL;3323;15
CHORROBL;3327;3
CHORROBL;3416;3
CHORROBL;3635;2
CHORROBL;3644;10
CHORROBL;5133;2
CHORROBL;5282;1
CHORROBL;5293;2
CHORROBL;5294;3
CHORROBL;5375;3
CHORROBL;5412;3
CHORROBL;5413;1
CHORROBL;5414;1
CHORROBL;5417;1
CHORROBL;5845;1
CHORROBL;5849;7
CHORROBL;5917;12
CHORROBL;5925;2
CHORROBL;5926;6
CHORROBL;5927;3
CHORROBL;7195;1
CHORROBL;7407;1
CHORROBL;7546;5
CHORROBL;7715;3
CHORROBL;7847;2
CHORROBL;8129;1
CHORROBL;8191;7
CHORROBL;8192;3
CHORROBL;9327;1
CHORROBL;9330;2
COCHACAS;196;4
COCHACAS;218;3
COCHACAS;231;1
COCHACAS;241;2
COCHACAS;265;3
COCHACAS;266;1
COCHACAS;296;1
COCHACAS;329;1
COCHACAS;343;6
COCHACAS;346;4
COCHACAS;398;1
COCHACAS;404;1
COCHACAS;408;1
COCHACAS;420;5
COCHACAS;424;1
COCHACAS;536;2
COCHACAS;553;1
COCHACAS;936;6
COCHACAS;960;2
COCHACAS;1062;5
COCHACAS;1065;1
COCHACAS;1144;6
COCHACAS;1354;5
COCHACAS;1366;1
COCHACAS;1404;2
COCHACAS;1418;1
COCHACAS;1438;5
COCHACAS;1446;4
COCHACAS;1488;1
COCHACAS;1501;1
COCHACAS;1535;2
COCHACAS;1536;1
COCHACAS;1557;1
COCHACAS;1607;1
COCHACAS;1660;1
COCHACAS;1681;1
COCHACAS;1697;18
COCHACAS;1738;1
COCHACAS;1757;1
COCHACAS;1927;1
COCHACAS;2064;1
COCHACAS;2085;1
COCHACAS;2149;2
COCHACAS;2263;1
COCHACAS;2273;2
COCHACAS;2285;1
COCHACAS;2470;1
COCHACAS;2473;1
COCHACAS;2499;3
COCHACAS;2500;1
COCHACAS;2509;1
COCHACAS;2683;1
COCHACAS;2684;3
COCHACAS;2719;1
COCHACAS;2774;2
COCHACAS;2857;1
COCHACAS;3047;2
COCHACAS;3048;1
COCHACAS;3080;1
COCHACAS;3084;1
COCHACAS;3152;1
COCHACAS;3552;1
COCHACAS;3634;1
COCHACAS;3635;2
COCHACAS;3788;1
COCHACAS;3790;2
COCHACAS;3851;2
COCHACAS;3949;5
COCHACAS;4018;1
COCHACAS;4101;1
COCHACAS;4183;1
COCHACAS;4210;1
COCHACAS;4216;1
COCHACAS;4257;2
COCHACAS;4270;1
COCHACAS;4312;1
COCHACAS;4477;1
COCHACAS;4509;2
COCHACAS;4642;1
COCHACAS;4776;2
COCHACAS;4801;2
COCHACAS;4833;6
COCHACAS;4868;1
COCHACAS;5170;1
COCHACAS;5282;1
COCHACAS;5293;1
COCHACAS;5294;1
COCHACAS;5319;1
COCHACAS;5429;3
COCHACAS;5623;1
COCHACAS;5635;1
COCHACAS;5704;1
COCHACAS;5712;1
COCHACAS;5732;1
COCHACAS;5744;1
COCHACAS;5887;3
COCHACAS;5893;1
COCHACAS;5966;2
COCHACAS;6092;1
COCHACAS;6096;7
COCHACAS;6107;3
COCHACAS;6109;4
COCHACAS;6110;8
COCHACAS;6162;3
COCHACAS;6180;5
COCHACAS;6187;2
COCHACAS;6188;2
COCHACAS;6192;1
COCHACAS;6197;1
COCHACAS;6222;1
COCHACAS;6233;1
COCHACAS;6249;2
COCHACAS;6265;1
COCHACAS;6288;4
COCHACAS;6364;1
COCHACAS;6438;1
COCHACAS;6480;1
COCHACAS;6560;1
COCHACAS;6576;1
COCHACAS;6611;2
COCHACAS;6618;4
COCHACAS;6646;2
COCHACAS;6747;1
COCHACAS;6748;1
COCHACAS;6758;1
COCHACAS;6814;4
COCHACAS;6849;1
COCHACAS;7074;1
COCHACAS;7256;3
COCHACAS;7260;2
COCHACAS;7276;1
COCHACAS;7457;1
COCHACAS;7490;1
COCHACAS;7493;1
COCHACAS;7546;4
COCHACAS;7548;1
COCHACAS;7654;2
COCHACAS;7655;1
COCHACAS;7777;1
COCHACAS;7873;1
COCHACAS;7924;2
COCHACAS;7956;1
COCHACAS;8047;1
COCHACAS;8481;1
COCHACAS;8541;1
COCHACAS;8547;2
COCHACAS;8715;4
COCHACAS;8724;2
COCHACAS;8757;1
COCHACAS;8878;1
COCHACAS;8879;1
COCHACAS;8956;1
COCHACAS;8972;3
COCHACAS;8974;1
COCHACAS;8979;1
COCHACAS;8984;1
COCHACAS;8985;1
COCHACAS;9014;2
COCHACAS;9131;1
COCHACAS;9165;1
COCHACAS;9169;2
COCHACAS;9180;1
COCHACAS;9263;1
COCHACAS;9272;2
COCHACAS;9384;1
COCHACAS;9646;9
COCHACAS;9689;28
COCHACAS;9717;1
COCHACAS;9719;2
COLORADO;6;1
COLORADO;75;1
COLORADO;147;1
COLORADO;350;12
COLORADO;502;2
COLORADO;526;8
COLORADO;561;4
COLORADO;650;5
COLORADO;657;1
COLORADO;690;2
COLORADO;751;1
COLORADO;792;1
COLORADO;1205;1
COLORADO;1357;6
COLORADO;1403;2
COLORADO;1404;1
COLORADO;1412;9
COLORADO;1422;5
COLORADO;1436;1
COLORADO;1443;19
COLORADO;1456;1
COLORADO;1458;1
COLORADO;1502;1
COLORADO;1521;11
COLORADO;1544;1
COLORADO;1592;1
COLORADO;1629;1
COLORADO;1632;1
COLORADO;1776;1
COLORADO;1779;9
COLORADO;1997;2
COLORADO;1998;3
COLORADO;2039;3
COLORADO;2042;3
COLORADO;2046;6
COLORADO;2058;19
COLORADO;2059;1
COLORADO;2063;3
COLORADO;2123;1
COLORADO;2249;13
COLORADO;2393;8
COLORADO;2675;2
COLORADO;2694;1
COLORADO;2787;3
COLORADO;2865;3
COLORADO;3361;2
COLORADO;3583;2
COLORADO;3634;4
COLORADO;3800;13
COLORADO;3827;2
COLORADO;3835;1
COLORADO;3844;3
COLORADO;3861;1
COLORADO;3882;5
COLORADO;3884;1
COLORADO;3939;10
COLORADO;3978;18
COLORADO;4020;17
COLORADO;4304;1
COLORADO;4334;4
COLORADO;4343;1
COLORADO;4419;1
COLORADO;4462;8
COLORADO;4478;2
COLORADO;4494;4
COLORADO;4523;1
COLORADO;4533;27
COLORADO;4601;1
COLORADO;4778;2
COLORADO;4836;1
COLORADO;4924;1
COLORADO;5672;2
COLORADO;5683;1
COLORADO;5704;1
COLORADO;5730;1
COLORADO;6151;16
COLORADO;6402;4
COLORADO;6650;8
COLORADO;7249;4
COLORADO;7250;3
COLORADO;7262;7
COLORADO;7263;1
COLORADO;7264;2
COLORADO;7486;1
COLORADO;7654;2
COLORADO;7655;1
COLORADO;7656;6
COLORADO;7678;1
COLORADO;7880;4
COLORADO;7920;1
COLORADO;7963;1
COLORADO;8078;1
COLORADO;8276;1
COLORADO;8315;4
COLORADO;8396;3
COLORADO;8413;7
COLORADO;8448;4
COLORADO;8451;2
COLORADO;8616;1
COLORADO;8706;1
COLORADO;8739;3
COLORADO;8774;3
COLORADO;8788;1
COLORADO;8796;1
COLORADO;8806;10
COLORADO;8816;1
COLORADO;8846;4
COLORADO;8977;2
COLORADO;8984;4
COLORADO;9024;5
COLORADO;9096;1
COLORADO;9419;1
COLORADO;9445;12
COLORADO;9451;29
COLORADO;9457;2
COLORADO;9469;2
COLORADO;9502;1
COLORADO;9619;1
COLORADO;9711;1
COLORADO;9785;2
COLOSOI;7;2
COLOSOI;53;8
COLOSOI;75;2
COLOSOI;145;2
COLOSOI;350;1
COLOSOI;454;1
COLOSOI;510;1
COLOSOI;517;1
COLOSOI;527;9
COLOSOI;561;1
COLOSOI;649;1
COLOSOI;673;3
COLOSOI;682;4
COLOSOI;769;1
COLOSOI;1191;1
COLOSOI;1256;2
COLOSOI;1355;3
COLOSOI;1403;1
COLOSOI;1412;2
COLOSOI;1443;24
COLOSOI;1457;2
COLOSOI;1502;1
COLOSOI;1580;1
COLOSOI;1589;13
COLOSOI;1629;3
COLOSOI;1632;1
COLOSOI;1672;1
COLOSOI;1779;2
COLOSOI;1984;3
COLOSOI;2002;2
COLOSOI;2039;3
COLOSOI;2040;5
COLOSOI;2079;19
COLOSOI;2112;2
COLOSOI;2183;1
COLOSOI;2232;4
COLOSOI;2236;4
COLOSOI;2249;2
COLOSOI;2332;1
COLOSOI;2691;1
COLOSOI;2692;1
COLOSOI;2694;4
COLOSOI;2695;1
COLOSOI;2696;1
COLOSOI;2722;1
COLOSOI;2778;1
COLOSOI;2809;3
COLOSOI;2865;1
COLOSOI;3102;2
COLOSOI;3524;1
COLOSOI;3583;1
COLOSOI;3634;3
COLOSOI;3744;7
COLOSOI;3858;1
COLOSOI;4021;1
COLOSOI;4050;4
COLOSOI;4165;6
COLOSOI;4356;3
COLOSOI;4462;1
COLOSOI;4505;1
COLOSOI;4520;4
COLOSOI;4533;3
COLOSOI;4536;1
COLOSOI;4767;3
COLOSOI;4768;5
COLOSOI;4769;1
COLOSOI;4770;1
COLOSOI;4869;1
COLOSOI;4924;2
COLOSOI;5709;1
COLOSOI;6151;11
COLOSOI;6173;1
COLOSOI;6175;9
COLOSOI;6398;5
COLOSOI;6407;2
COLOSOI;6460;2
COLOSOI;6639;3
COLOSOI;7113;2
COLOSOI;7262;1
COLOSOI;7263;4
COLOSOI;7308;1
COLOSOI;7334;2
COLOSOI;7685;2
COLOSOI;7768;1
COLOSOI;7952;5
COLOSOI;8352;11
COLOSOI;8440;1
COLOSOI;8449;3
COLOSOI;8750;1
COLOSOI;8764;1
COLOSOI;8765;1
COLOSOI;8789;2
COLOSOI;8790;4
COLOSOI;8806;2
COLOSOI;8846;1
COLOSOI;8878;1
COLOSOI;8899;1
COLOSOI;8984;1
COLOSOI;8985;1
COLOSOI;9222;2
COLOSOI;9386;2
COLOSOI;9446;2
COLOSOI;9460;2
COLOSOI;9484;1
COLOSOI;9506;3
COLOSOI;9508;1
COLOSOI;9535;1
COLOSOI;9613;2
COLOSOI;9643;1
COLOSOI;9705;9
CONSTANC;152;2
CONSTANC;249;1
CONSTANC;302;1
CONSTANC;303;1
CONSTANC;304;2
CONSTANC;319;4
CONSTANC;322;1
CONSTANC;557;1
CONSTANC;628;4
CONSTANC;629;2
CONSTANC;667;1
CONSTANC;690;1
CONSTANC;902;1
CONSTANC;903;1
CONSTANC;930;1
CONSTANC;936;2
CONSTANC;960;1
CONSTANC;1045;2
CONSTANC;1046;1
CONSTANC;1069;6
CONSTANC;1070;2
CONSTANC;1074;1
CONSTANC;1075;4
CONSTANC;1160;1
CONSTANC;1303;1
CONSTANC;1386;1
CONSTANC;1484;1
CONSTANC;1510;3
CONSTANC;1627;1
CONSTANC;1670;1
CONSTANC;1738;1
CONSTANC;1750;1
CONSTANC;1825;1
CONSTANC;1839;1
CONSTANC;1909;1
CONSTANC;1911;9
CONSTANC;1917;1
CONSTANC;1918;1
CONSTANC;1919;1
CONSTANC;1922;1
CONSTANC;1923;3
CONSTANC;1969;1
CONSTANC;1977;2
CONSTANC;1978;1
CONSTANC;2112;3
CONSTANC;2134;2
CONSTANC;2161;3
CONSTANC;2163;1
CONSTANC;2164;1
CONSTANC;2304;1
CONSTANC;2305;1
CONSTANC;2344;1
CONSTANC;2345;1
CONSTANC;2383;2
CONSTANC;2393;1
CONSTANC;2407;2
CONSTANC;2433;1
CONSTANC;2434;4
CONSTANC;2435;1
CONSTANC;2436;1
CONSTANC;2456;1
CONSTANC;2468;1
CONSTANC;2532;1
CONSTANC;2533;1
CONSTANC;2534;1
CONSTANC;2659;1
CONSTANC;2750;7
CONSTANC;2754;1
CONSTANC;2764;1
CONSTANC;2765;1
CONSTANC;2771;1
CONSTANC;2778;1
CONSTANC;2791;1
CONSTANC;2795;1
CONSTANC;2823;3
CONSTANC;2824;1
CONSTANC;2951;3
CONSTANC;2986;1
CONSTANC;3021;1
CONSTANC;3086;1
CONSTANC;3087;1
CONSTANC;3088;1
CONSTANC;3089;2
CONSTANC;3095;1
CONSTANC;3185;1
CONSTANC;3189;1
CONSTANC;3275;2
CONSTANC;3276;1
CONSTANC;3277;1
CONSTANC;3278;1
CONSTANC;3279;1
CONSTANC;3280;2
CONSTANC;3281;1
CONSTANC;3282;1
CONSTANC;3283;1
CONSTANC;3456;2
CONSTANC;3531;1
CONSTANC;3656;2
CONSTANC;3671;2
CONSTANC;3672;4
CONSTANC;3710;1
CONSTANC;3729;3
CONSTANC;3806;2
CONSTANC;4047;1
CONSTANC;4050;2
CONSTANC;4059;1
CONSTANC;4084;1
CONSTANC;4124;1
CONSTANC;4224;1
CONSTANC;4228;1
CONSTANC;4229;1
CONSTANC;4231;1
CONSTANC;4232;2
CONSTANC;4233;1
CONSTANC;4325;1
CONSTANC;4356;2
CONSTANC;4382;1
CONSTANC;4438;2
CONSTANC;4488;2
CONSTANC;4505;1
CONSTANC;4553;1
CONSTANC;4619;1
CONSTANC;4620;2
CONSTANC;4750;1
CONSTANC;4767;1
CONSTANC;4768;1
CONSTANC;4798;1
CONSTANC;4900;1
CONSTANC;4944;2
CONSTANC;4955;1
CONSTANC;4989;1
CONSTANC;4990;1
CONSTANC;5105;1
CONSTANC;5133;1
CONSTANC;5232;1
CONSTANC;5243;2
CONSTANC;5255;1
CONSTANC;5282;1
CONSTANC;5293;1
CONSTANC;5375;1
CONSTANC;5454;1
CONSTANC;5488;1
CONSTANC;5490;6
CONSTANC;5491;3
CONSTANC;5492;1
CONSTANC;5493;1
CONSTANC;5540;1
CONSTANC;5541;2
CONSTANC;5572;3
CONSTANC;5575;1
CONSTANC;5712;2
CONSTANC;5910;4
CONSTANC;5917;9
CONSTANC;5926;1
CONSTANC;5927;1
CONSTANC;5928;1
CONSTANC;5929;1
CONSTANC;5930;1
CONSTANC;5932;1
CONSTANC;6102;1
CONSTANC;6103;1
CONSTANC;6104;1
CONSTANC;6105;1
CONSTANC;6106;1
CONSTANC;6173;1
CONSTANC;6175;1
CONSTANC;6232;1
CONSTANC;6244;1
CONSTANC;6326;1
CONSTANC;6364;1
CONSTANC;6365;1
CONSTANC;6413;1
CONSTANC;6414;1
CONSTANC;6545;1
CONSTANC;6577;1
CONSTANC;6578;1
CONSTANC;6579;1
CONSTANC;6587;1
CONSTANC;6602;1
CONSTANC;6603;1
CONSTANC;6617;1
CONSTANC;6665;1
CONSTANC;6670;1
CONSTANC;6714;1
CONSTANC;6752;4
CONSTANC;6753;3
CONSTANC;6754;2
CONSTANC;6755;1
CONSTANC;6799;1
CONSTANC;6823;8
CONSTANC;6835;1
CONSTANC;6843;1
CONSTANC;6844;4
CONSTANC;6845;1
CONSTANC;6846;1
CONSTANC;6847;1
CONSTANC;6999;1
CONSTANC;7049;1
CONSTANC;7200;1
CONSTANC;7249;1
CONSTANC;7262;1
CONSTANC;7334;1
CONSTANC;7340;1
CONSTANC;7341;2
CONSTANC;7452;1
CONSTANC;7546;1
CONSTANC;7654;2
CONSTANC;7655;1
CONSTANC;7756;8
CONSTANC;7805;1
CONSTANC;8055;3
CONSTANC;8127;1
CONSTANC;8129;2
CONSTANC;8440;5
CONSTANC;8488;1
CONSTANC;8522;1
CONSTANC;8640;2
CONSTANC;8899;1
CONSTANC;8984;2
CONSTANC;8985;1
CONSTANC;8986;1
CONSTANC;8987;2
CONSTANC;8988;1
CONSTANC;9583;1
CONSTANC;9584;1
CONSTANC;9648;3
CONSTANC;9649;1
CONSTANC;9650;1
CONSTANC;9676;1
CONSTANC;9686;1
CONSTANC;9736;1
CONSTANC;9754;2
CONSTANC;9759;1
CUANGOS;38;4
CUANGOS;55;2
CUANGOS;60;1
CUANGOS;152;1
CUANGOS;302;5
CUANGOS;303;1
CUANGOS;304;1
CUANGOS;305;1
CUANGOS;319;1
CUANGOS;397;2
CUANGOS;722;1
CUANGOS;806;3
CUANGOS;820;1
CUANGOS;902;4
CUANGOS;903;2
CUANGOS;904;1
CUANGOS;905;1
CUANGOS;922;5
CUANGOS;960;2
CUANGOS;1045;2
CUANGOS;1118;1
CUANGOS;1174;41
CUANGOS;1217;1
CUANGOS;1265;1
CUANGOS;1266;1
CUANGOS;1277;1
CUANGOS;1278;1
CUANGOS;1279;1
CUANGOS;1307;1
CUANGOS;1366;2
CUANGOS;1378;2
CUANGOS;1387;1
CUANGOS;1487;2
CUANGOS;1544;5
CUANGOS;1691;1
CUANGOS;1733;1
CUANGOS;1765;4
CUANGOS;2161;5
CUANGOS;2355;1
CUANGOS;2507;5
CUANGOS;2532;1
CUANGOS;2533;1
CUANGOS;2534;1
CUANGOS;2535;1
CUANGOS;2861;3
CUANGOS;2935;17
CUANGOS;2961;1
CUANGOS;2968;1
CUANGOS;2986;1
CUANGOS;3002;3
CUANGOS;3021;4
CUANGOS;3054;3
CUANGOS;3323;4
CUANGOS;3325;1
CUANGOS;3326;1
CUANGOS;3334;2
CUANGOS;3639;3
CUANGOS;3642;1
CUANGOS;3790;4
CUANGOS;3791;2
CUANGOS;4111;2
CUANGOS;4224;1
CUANGOS;4225;1
CUANGOS;4228;2
CUANGOS;4229;1
CUANGOS;4230;2
CUANGOS;4231;1
CUANGOS;4232;1
CUANGOS;4233;1
CUANGOS;4234;1
CUANGOS;4235;1
CUANGOS;4505;8
CUANGOS;4560;1
CUANGOS;4748;1
CUANGOS;4764;1
CUANGOS;4767;2
CUANGOS;4768;5
CUANGOS;4769;1
CUANGOS;4971;1
CUANGOS;5067;1
CUANGOS;5133;16
CUANGOS;5143;1
CUANGOS;5282;1
CUANGOS;5293;1
CUANGOS;5294;2
CUANGOS;5295;1
CUANGOS;5296;1
CUANGOS;5297;1
CUANGOS;5350;2
CUANGOS;5375;8
CUANGOS;5376;2
CUANGOS;5377;1
CUANGOS;5412;1
CUANGOS;5488;2
CUANGOS;5490;1
CUANGOS;5491;1
CUANGOS;5539;1
CUANGOS;5712;3
CUANGOS;5776;3
CUANGOS;5788;1
CUANGOS;5815;3
CUANGOS;5831;3
CUANGOS;5917;1
CUANGOS;5918;2
CUANGOS;5919;1
CUANGOS;5920;1
CUANGOS;5926;3
CUANGOS;5927;7
CUANGOS;5928;1
CUANGOS;5929;2
CUANGOS;5930;1
CUANGOS;5931;3
CUANGOS;5932;1
CUANGOS;5933;2
CUANGOS;5987;1
CUANGOS;5988;2
CUANGOS;5989;1
CUANGOS;5990;1
CUANGOS;5991;1
CUANGOS;5994;1
CUANGOS;5995;1
CUANGOS;6049;1
CUANGOS;6094;1
CUANGOS;6098;2
CUANGOS;6173;1
CUANGOS;6208;1
CUANGOS;6244;1
CUANGOS;6326;1
CUANGOS;6421;1
CUANGOS;6484;1
CUANGOS;6536;1
CUANGOS;6811;5
CUANGOS;6888;2
CUANGOS;7057;1
CUANGOS;7113;1
CUANGOS;7146;1
CUANGOS;7262;8
CUANGOS;7263;4
CUANGOS;7460;1
CUANGOS;7466;2
CUANGOS;7569;2
CUANGOS;7587;4
CUANGOS;7654;1
CUANGOS;7715;1
CUANGOS;7737;3
CUANGOS;7864;2
CUANGOS;7985;8
CUANGOS;7986;3
CUANGOS;8018;2
CUANGOS;8039;1
CUANGOS;8040;6
CUANGOS;8106;1
CUANGOS;8137;3
CUANGOS;8191;2
CUANGOS;8192;2
CUANGOS;8267;4
CUANGOS;8332;2
CUANGOS;8347;2
CUANGOS;8348;1
CUANGOS;8460;1
CUANGOS;8517;1
CUANGOS;8656;1
CUANGOS;8719;3
CUANGOS;8984;2
CUANGOS;8985;1
CUANGOS;9518;1
CUANGOS;9535;1
CUANGOS;9635;6
CUANGOS;9754;9
CUANGOS;9783;1
CUEVA;397;1
CUEVA;620;1
CUEVA;643;2
CUEVA;674;1
CUEVA;816;1
CUEVA;831;4
CUEVA;908;1
CUEVA;946;6
CUEVA;964;1
CUEVA;992;1
CUEVA;1024;1
CUEVA;1040;2
CUEVA;1045;1
CUEVA;1265;1
CUEVA;1398;5
CUEVA;1407;4
CUEVA;1415;1
CUEVA;1431;15
CUEVA;1509;46
CUEVA;1525;2
CUEVA;1541;7
CUEVA;1544;3
CUEVA;1550;1
CUEVA;1743;1
CUEVA;1891;1
CUEVA;2079;1
CUEVA;2123;6
CUEVA;2150;1
CUEVA;2687;1
CUEVA;2704;3
CUEVA;2711;1
CUEVA;3062;1
CUEVA;3393;1
CUEVA;3395;4
CUEVA;3401;1
CUEVA;3433;1
CUEVA;3640;1
CUEVA;3813;1
CUEVA;4013;3
CUEVA;4113;3
CUEVA;4222;3
CUEVA;4336;1
CUEVA;4350;2
CUEVA;4416;2
CUEVA;4502;22
CUEVA;4917;1
CUEVA;5241;9
CUEVA;5282;1
CUEVA;5293;3
CUEVA;5316;2
CUEVA;5375;6
CUEVA;5412;2
CUEVA;5678;1
CUEVA;5845;2
CUEVA;5917;4
CUEVA;6092;1
CUEVA;6322;2
CUEVA;6398;1
CUEVA;6434;5
CUEVA;6479;1
CUEVA;6500;1
CUEVA;6611;1
CUEVA;6665;4
CUEVA;6682;1
CUEVA;6857;16
CUEVA;6869;1
CUEVA;6967;2
CUEVA;7262;1
CUEVA;7271;1
CUEVA;7488;1
CUEVA;7521;2
CUEVA;7560;16
CUEVA;8039;1
CUEVA;8047;1
CUEVA;8241;3
CUEVA;8244;2
CUEVA;8293;2
CUEVA;8480;1
CUEVA;8482;4
CUEVA;8587;1
CUEVA;9098;1
CUEVA;9108;1
CUEVA;9132;1
CUEVA;9222;1
CUEVA;9248;4
CUEVA;9272;2
CUEVA;9423;4
CUEVA;9457;1
CUEVA;9484;1
CUEVA;9498;4
CUEVA;9513;1
CUEVA;9533;1
CUEVAS;38;1
CUEVAS;319;1
CUEVAS;759;4
CUEVAS;772;1
CUEVAS;807;5
CUEVAS;808;4
CUEVAS;809;4
CUEVAS;828;2
CUEVAS;839;1
CUEVAS;844;2
CUEVAS;877;1
CUEVAS;902;3
CUEVAS;903;2
CUEVAS;922;2
CUEVAS;992;1
CUEVAS;996;12
CUEVAS;1045;7
CUEVAS;1160;26
CUEVAS;1172;49
CUEVAS;1265;2
CUEVAS;1277;2
CUEVAS;1285;1
CUEVAS;1373;2
CUEVAS;1564;1
CUEVAS;1691;1
CUEVAS;1692;9
CUEVAS;2112;1
CUEVAS;2114;1
CUEVAS;2134;4
CUEVAS;2433;1
CUEVAS;2532;2
CUEVAS;2533;2
CUEVAS;2659;1
CUEVAS;2865;1
CUEVAS;2866;1
CUEVAS;2894;2
CUEVAS;2911;1
CUEVAS;2923;3
CUEVAS;2935;1
CUEVAS;2936;2
CUEVAS;2939;2
CUEVAS;2940;1
CUEVAS;2986;4
CUEVAS;2987;2
CUEVAS;3314;1
CUEVAS;3323;2
CUEVAS;3389;1
CUEVAS;3715;1
CUEVAS;3760;2
CUEVAS;3772;1
CUEVAS;3790;6
CUEVAS;4111;1
CUEVAS;4224;1
CUEVAS;4767;1
CUEVAS;4869;1
CUEVAS;4930;4
CUEVAS;4981;3
CUEVAS;5210;1
CUEVAS;5282;1
CUEVAS;5293;1
CUEVAS;5294;1
CUEVAS;5295;1
CUEVAS;5375;4
CUEVAS;5474;1
CUEVAS;5490;2
