Paper Key #,First Author,Year,Data.Extractor,Response variable,Greenhouse or field experiment,Ecosystem,Longterm (>1 season),Manipulated or natural densities?,Focal.Species,Focal.Lifestage,Focal.Form,Focal.Origin,Comp.Species,Comp.Lifestage,Comp.Form,Comp.Origin,treatment,nonsig.zero,competition coefficient,Negative coefs mean competition,standard error of coefficient,Description of Uncertainty Metric,P Value,DF,CI lower,CI upper,Comments
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,0.027,Yes,0.047,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,0.009,Yes,0.028,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,0.01,Yes,0.025,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.006,Yes,0.013,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.02,Yes,0.009,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,1,0,Yes,,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.07,Yes,0.003,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,0.053,Yes,0.055,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.016,Yes,0.028,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,1,0,Yes,,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.135,Yes,0.035,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Summer seasonal estimates for models without time lags,0,-0.261,Yes,0.117,SE,,,,,Summer seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Carex pensylvanica,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.029,Yes,0.011,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Carex pensylvanica,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.019,Yes,0.009,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Carex pensylvanica,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.02,Yes,0.017,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Carex pensylvanica,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.005,Yes,0.07,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Carex pensylvanica,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.01,Yes,0.009,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,1,0,Yes,,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.013,Yes,0.004,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,0.016,Yes,0.02,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,0.103,Yes,0.119,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Danthonia spicata,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.023,Yes,0.025,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.071,Yes,0.03,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.007,Yes,0.015,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.073,Yes,0.011,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.267,Yes,0.227,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Schizachryium scoparium,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.021,Yes,0.026,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Carex pensylvanica,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.114,Yes,0.055,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Danthonia spicata,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.023,Yes,0.041,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Schizachryium scoparium,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.094,Yes,0.093,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Hieracium piloselloides,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.156,Yes,0.078,SE,,,,,Fall/spring seasonal estimates for models without time lags
87IGTHMF,Farrer,2010,Tredennick,Growth,Field,Grassland,Longterm,Natural,Hieracium piloselloides,all sizes,Grass,Native,Cladina,all sizes,Grass,Native,Fall/spring seasonal estimates for models without time lags,0,-0.118,Yes,0.084,SE,,,,,Fall/spring seasonal estimates for models without time lags
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Acer saccharum,sizes >=10 cm dbh,Tree,Native,Acer saccharum,sizes >=10 cm dbh,Tree,Native,NA,0,0.878,No,1,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Acer saccharum,sizes >=10 cm dbh,Tree,Native,Tilia americana,sizes >=10 cm dbh,Tree,Native,NA,0,0.627,No,0.71,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Acer saccharum,sizes >=10 cm dbh,Tree,Native,all others,sizes >=10 cm dbh,Tree,Native,NA,0,0.405,No,0.46,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Fagus grandifolia,sizes >=10 cm dbh,Tree,Native,Fagus grandifolia,sizes >=10 cm dbh,Tree,Native,NA,0,0.898,No,1,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Fagus grandifolia,sizes >=10 cm dbh,Tree,Native,Acer saccharum,sizes >=10 cm dbh,Tree,Native,NA,0,0.78,No,0.86,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
BNPH2XCA,Baribault,2011,Adler,Growth,Field,Forest,Longterm,Natural,Fagus grandifolia,sizes >=10 cm dbh,Tree,Native,all others,sizes >=10 cm dbh,Tree,Native,NA,0,0.013,No,0.01,95% CI,,,,,"Of 10 species studied, these were the only two that showed spp specific neighbor responses, parameters for other 8 species not shown"
GHH2DDRF,Forrester,2013,Adler,Growth,Field,Forest,Longterm,Natural,Abies alba,mature,Tree,Native,Abies alba,all sizes,Tree ,Native,NA,0,-0.026137,Yes,0.0026111,,,1311,,,Effects of P. abies on itself and A. alba complicated by interactions with other covariates
GHH2DDRF,Forrester,2013,Adler,Growth,Field,Forest,Longterm,Natural,Abies alba,mature,Tree,Native,Fagus sylvatica,all sizes,Tree ,Native,NA,0,-0.040291,Yes,0.010893,,,1311,,,Effects of P. abies on itself and A. alba complicated by interactions with other covariates
GHH2DDRF,Forrester,2013,Adler,Growth,Field,Forest,Longterm,Natural,Picea abies,mature,Tree,Native,Abies alba,all sizes,Tree ,Native,NA,0,-0.00680108,Yes,0.0016952,,,892,,,Effects of P. abies on itself and A. alba complicated by interactions with other covariates
GHH2DDRF,Forrester,2013,Adler,Growth,Field,Forest,Longterm,Natural,Picea abies,mature,Tree,Native,Fagus sylvatica,all sizes,Tree ,Native,NA,0,-0.01659403,Yes,0.00598,,,892,,,Effects of P. abies on itself and A. alba complicated by interactions with other covariates
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,"Effect at low productivity, 2.8 yrs of age",0,-0.5889,Yes,0.0371,,,1425,,,"Effect at low productivity, 2.8 yrs of age"
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,"Effect at low productivity, 4.8 yrs of age",0,-0.6637,Yes,na,,,1425,,,"Effect at low productivity, 4.8 yrs of age; na for S.E. because I don't know how to add the baseline effect S.E. to the age offset effect"
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,"Effect at low productivity, 8.8 yrs of age",0,-0.7083,Yes,na,,,1425,,,"Effect at low productivity, 8.8 yrs of age"
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect at Medium productivity,0,-0.4574,Yes,na,,,1425,,,Effect at Medium productivity
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect at High productivity,0,-0.456,Yes,na,,,1425,,,Effect at High productivity
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,"Effect at low productivity, all ages",0,-0.3756,Yes,0.0312,,,1425,,,"Effect at low productivity, all ages"
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect at Medium productivity,0,-0.4478,Yes,na,,,1425,,,Effect at Medium productivity
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect at High productivity,0,-0.4811,Yes,na,,,1425,,,Effect at High productivity
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 2.8,0,-0.2309,Yes,0.0397,,,1460,,,Effect for age 2.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 4.8,0,-0.3273,Yes,na,,,1460,,,Effect for age 4.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 8.8,0,-0.3437,Yes,na,,,1460,,,Effect for age 8.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 10.7,0,-0.3964,Yes,na,,,1460,,,Effect for age 10.7
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 2.8,0,-0.0055,Yes,0.0361,,,1460,,,Effect for age 2.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 4.8,0,-0.1195,Yes,na,,,1460,,,Effect for age 4.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 8.8,0,-0.1516,Yes,na,,,1460,,,Effect for age 8.8
GM3JHFBB,Forrester,2011,Adler,Growth,Field,Forest,Longterm,Experimental,Acacia mearnsii,all sizes >= 1.5 cm dbh,Tree,Native,Eucalyptus globulus,all sizes >= 1.5 cm dbh,Tree ,Native,Effect for age 10.7,0,-0.2584,Yes,na,,,1460,,,Effect for age 10.7
